id,discipline,statement,source,page,stage,reviewStatus,flags,reviewLevel,semanticVerdict,location
ca_ZIdiXTsX,英语,能说出主动了解英语学习方法、探索适合自己的学习方法是元认知策略,主动了解英语学习方法，探索适合自己的学习方法；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:75
ca_Z614y40F,英语,能运用已有语言积累和生活经验完成新的学习任务,运用已有语言积累和生活经验完成新的学习任务；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:77
ca_RbY3Axbl,英语,能借助图表、思维导图等工具归纳、整理所学内容,借助图表、思维导图等工具归纳、整理所学内容；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:78
ca_Aenaf4ML,英语,能说出在学习内容与个人经历之间建立有意义的联系是认知策略,在学习内容与个人经历之间建立有意义的联系；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:79
ca_vEjBSv5I,英语,能说出借助非语言信息线索理解他人表达的信息是交际策略,借助非语言信息线索理解他人表达的信息；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:80
ca_OwakCU0Y,英语,能运用各种学习和运用语言的实践活动，保持对英语学习的积极态度和自信心,保持对英语学习的积极态度和自信心，主动参与各种学习和运用语言的实践活动；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:81
ca_Qj8XukqC,英语,能说出主动与同学开展合作学习、乐于与他人分享学习资源和策略方法是情感管理策略,主动与同学开展合作学习，乐于与他人分享学习资源和策略方法；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06"", ""A13""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:82
ca_MBI0BGXL,英语,能说出遇到困难或取得进步时能有效调整自己的情绪是情感管理策略,遇到困难或取得进步时能有效调整自己的情绪。,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06"", ""A13""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:83
ca_FtJHz5pg,英语,能说出提升学习效率和自控力的方法是合理规划、分配、利用和管理时间,6. 合理规划、分配、利用和管理时间，提升学习效率和自控力；,40,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:84
ca_vVyFaxv7,英语,能说出丰富英语学习内容的方法是搜索并利用线上线下资源,7. 搜索并利用线上线下资源丰富自己的英语学习内容；,40,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:85
ca_J00980Na,英语,能与同学组成小组合作学习英语,9. 经常和同学组成小组，合作学习英语；,40,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:86
ca_lzRk6CD5,英语,能说出增强理解和记忆的方法是利用不同感官,2. 在学习中利用不同感官增强理解和记忆；,40,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:88
ca_4wLMEvXn,英语,能说出理解主题的方法是利用信息结构图等,5. 在学习中善于利用信息结构图等理解主题；,40,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:90
ca_4yaUp7J1,英语,能说出词汇学习不是单纯的词汇记忆和机械的操练,要让学生认识到词汇学习不是单纯的词汇记忆和机械的操练。,46,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:91
ca_nVsMUWv6,英语,能说出常见国家、地区名称的英文表达,,138,"{""min"": ""G3"", ""max"": ""G9""}",ai-reviewed,"[""A01"", ""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:93
ca_f2um2zYH,英语,能说出常见国家、地区名称对应的国民的英文表达,,138,"{""min"": ""G3"", ""max"": ""G9""}",ai-reviewed,"[""A01"", ""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:94
ca_rPqr6AWu,英语,能说出常见国家、地区名称对应的语言的英文表达,,138,"{""min"": ""G3"", ""max"": ""G9""}",disputed,"[""A01"", ""A02"", ""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:95
ca_dpJmntWK,英语,能说出英语不规则动词的过去式,,140,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A01""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:96
ca_seWjznCw,英语,能说出英语不规则动词的过去分词,,140,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A01""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:97
ca_LaGqyHdD,英语,能写出英语不规则动词的过去式,,140,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A01""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:98
ca_uTNveYfj,英语,能写出英语不规则动词的过去分词,,140,"{""min"": ""G7"", ""max"": ""G9""}",ai-reviewed,"[""A01""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:99
ca_yzCGGdUV,英语,能模仿说话者的语音,1-6 在跟读简短的音视频材料时，能模仿说话者的语音、语调。,50,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:100
ca_aEQNyH9N,英语,能模仿说话者的语调,1-6 在跟读简短的音视频材料时，能模仿说话者的语音、语调。,50,"{""min"": ""G3"", ""max"": ""G4""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:101
ca_7uacrxQc,英语,能基于已有经验和知识，用所学英语描述熟悉的文化现象,能基于已有经验和知识，用所学英语描述熟悉的文化现象和文化差异；,90,"{""min"": ""G3"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:102
ca_dubSdyLz,英语,能基于已有经验和知识，用所学英语描述熟悉的文化差异,能基于已有经验和知识，用所学英语描述熟悉的文化现象和文化差异；,90,"{""min"": ""G3"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:103
ca_rpCjJJ6a,英语,能说出对所学内容主动复习和归纳是元认知策略,根据需要进行预习，对所学内容主动复习和归纳；,39,"{""min"": ""G1"", ""max"": ""G9""}",ai-reviewed,"[""A06""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:105
ca_PYAFVZsd,英语,能在语篇中理解和使用动词不定式作句子中的定语,在语篇中理解和使用动词不定式作句子中的定语和结果状语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:108
ca_qr5RchXf,英语,能在语篇中理解和使用动词不定式作句子中的结果状语,在语篇中理解和使用动词不定式作句子中的定语和结果状语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:109
ca_BSgdF8hx,英语,能在语篇中理解和使用动词 -ing形式作句子中的定语,在语篇中理解和使用动词 -ing形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:110
ca_wygfbtVj,英语,能在语篇中理解和使用动词 -ing形式作句子中的状语,在语篇中理解和使用动词 -ing形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:111
ca_muzfeTJ5,英语,能在语篇中理解和使用动词 -ing形式作句子中的补语,在语篇中理解和使用动词 -ing形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:112
ca_xMPjr3zt,英语,能在语篇中理解和使用动词 -ed 形式作句子中的定语,在语篇中理解和使用动词 -ed 形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:113
ca_dGkKLp8r,英语,能在语篇中理解和使用动词 -ed 形式作句子中的状语,在语篇中理解和使用动词 -ed 形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:114
ca_Ngy2VFXH,英语,能在语篇中理解和使用动词 -ed 形式作句子中的补语,在语篇中理解和使用动词 -ed 形式作句子中的定语、状语和补语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:115
ca_RqXsBvtY,英语,能表达观点，进行人际交流,运用所学的语法知识，理解所学语篇的基本意义和深层意义，恰当地描述真实和想象世界中的人和物、情景和事件，表达观点、意图和情感态度，进行人际交流；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:116
ca_AfC4aWyC,英语,能表达意图，进行人际交流,运用所学的语法知识，理解所学语篇的基本意义和深层意义，恰当地描述真实和想象世界中的人和物、情景和事件，表达观点、意图和情感态度，进行人际交流；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:117
ca_KhjbcLrN,英语,能在语篇中正确地理解和使用过去完成时态,在语篇中正确地理解和使用过去完成、将来进行和现在完成进行时态；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:119
ca_3x6RC6Sa,英语,能在语篇中正确地理解和使用将来进行时态,在语篇中正确地理解和使用过去完成、将来进行和现在完成进行时态；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:120
ca_8yKvaNxD,英语,能在语篇中正确地理解和使用现在完成进行时态,在语篇中正确地理解和使用过去完成、将来进行和现在完成进行时态；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:121
ca_h4wc8imp,英语,能在语篇中正确地理解和使用动词不定式作句子中的主语,在语篇中正确地理解和使用动词不定式作句子中的主语和表语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:122
ca_sMBqcdvq,英语,能在语篇中正确地理解和使用动词不定式作句子中的表语,在语篇中正确地理解和使用动词不定式作句子中的主语和表语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:123
ca_z2f4UFRi,英语,能在语篇中正确地理解和使用动词 -ing 形式作句子中的主语,在语篇中正确地理解和使用动词 -ing 形式作句子中的主语、宾语和表语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:124
ca_vuumhRjU,英语,能在语篇中正确地理解和使用动词 -ing 形式作句子中的宾语,在语篇中正确地理解和使用动词 -ing 形式作句子中的主语、宾语和表语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:125
ca_jKuYY4d7,英语,能在语篇中正确地理解和使用动词 -ing 形式作句子中的表语,在语篇中正确地理解和使用动词 -ing 形式作句子中的主语、宾语和表语；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:126
ca_pXthXNNP,英语,能在语篇中恰当地理解和使用主语从句,在语篇中恰当地理解和使用主语从句和表语从句；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:127
ca_w8GcEAGy,英语,能在语篇中恰当地理解和使用表语从句,在语篇中恰当地理解和使用主语从句和表语从句；,32,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:128
ca_7FCM3XkW,英语,能选择符合交际场合的语言形式,选择符合交际场合和交际对象身份的语言形式，如正式与非正式语言，表达问候、介绍、告别、感谢等，保持良好的人际关系；,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:129
ca_hb42v9cV,英语,能选择符合交际对象身份的语言形式,选择符合交际场合和交际对象身份的语言形式，如正式与非正式语言，表达问候、介绍、告别、感谢等，保持良好的人际关系；,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:130
ca_6PTbaC5v,英语,能运用礼貌的语言形式,根据交际具体情境，正确理解他人的态度、情感和观点，运用得体的语言形式，如礼貌、直接或委婉等方式，表达自己的态度、情感和观点。选择性必修,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:131
ca_wDpmuBnT,英语,能运用直接的语言形式,根据交际具体情境，正确理解他人的态度、情感和观点，运用得体的语言形式，如礼貌、直接或委婉等方式，表达自己的态度、情感和观点。选择性必修,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:132
ca_t4dfqxXq,英语,能运用委婉的语言形式,根据交际具体情境，正确理解他人的态度、情感和观点，运用得体的语言形式，如礼貌、直接或委婉等方式，表达自己的态度、情感和观点。选择性必修,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:133
ca_9xLRvsax,英语,能表达自己的态度,根据交际具体情境，正确理解他人的态度、情感和观点，运用得体的语言形式，如礼貌、直接或委婉等方式，表达自己的态度、情感和观点。选择性必修,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,[],deterministic-screen-only,not-adjudicated,anchors/english.jsonl:134
ca_bg2mtzhb,英语,能表达自己的情感,根据交际具体情境，正确理解他人的态度、情感和观点，运用得体的语言形式，如礼貌、直接或委婉等方式，表达自己的态度、情感和观点。选择性必修,38,"{""min"": ""G10"", ""max"": ""G12""}",ai-reviewed,"[""A13""]",deterministic-screen-only,not-adjudicated,anchors/english.jsonl:135
